,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
174,HK.800870,恒生国指波幅指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800870,False,N/A,False,,HK_MAINBOARD
175,HK.800871,恒指人民币对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800871,False,N/A,False,,HK_MAINBOARD
176,HK.800872,恒指欧罗对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800872,False,N/A,False,,HK_MAINBOARD
177,HK.800873,恒指英镑对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800873,False,N/A,False,,HK_MAINBOARD
178,HK.800874,恒指日圆对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800874,False,N/A,False,,HK_MAINBOARD
179,HK.800875,恒指韩元对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800875,False,N/A,False,,HK_MAINBOARD
180,HK.800876,恒指欧罗每日对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800876,False,N/A,False,,HK_MAINBOARD
181,HK.800877,恒生国指人民币对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800877,False,N/A,False,,HK_MAINBOARD
182,HK.800878,恒生国指欧罗对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800878,False,N/A,False,,HK_MAINBOARD
183,HK.800879,恒生国指英镑对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800879,False,N/A,False,,HK_MAINBOARD
184,HK.800880,恒生国指日圆对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800880,False,N/A,False,,HK_MAINBOARD
185,HK.800881,恒生国指韩元对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800881,False,N/A,False,,HK_MAINBOARD
186,HK.800882,恒生国指ESG韩元转换每日重置指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800882,False,N/A,False,,HK_MAINBOARD
187,HK.800883,恒生国指欧罗每日对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800883,False,N/A,False,,HK_MAINBOARD
188,HK.800884,恒指港元韩元汇率连动调控指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800884,False,N/A,False,,HK_MAINBOARD
189,HK.800885,恒生国指港元韩元汇率连动调控指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800885,False,N/A,False,,HK_MAINBOARD
190,HK.800886,恒指备兑认购期权指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800886,False,N/A,False,,HK_MAINBOARD
191,HK.800887,恒指净股息累计备兑认购期权指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800887,False,N/A,False,,HK_MAINBOARD
192,HK.800888,恒指5%价外备兑认购期权指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800888,False,N/A,False,,HK_MAINBOARD
193,HK.800889,恒指净股息累计5%价外备兑认购期权指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800889,False,N/A,False,,HK_MAINBOARD
194,HK.800890,恒生国指备兑认购期权指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800890,False,N/A,False,,HK_MAINBOARD
195,HK.800891,恒生国指净股息累计备兑认购期权指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800891,False,N/A,False,,HK_MAINBOARD
196,HK.800892,恒生国指5%价外备兑认购期权指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800892,False,N/A,False,,HK_MAINBOARD
197,HK.800893,恒生国指净股息累计5%价外备兑认购期权指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800893,False,N/A,False,,HK_MAINBOARD
198,HK.800894,恒生国指每日重置额外回报指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800894,False,N/A,False,,HK_MAINBOARD
199,HK.800895,恒生国指韩元转换每日重置额外回报指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800895,False,N/A,False,,HK_MAINBOARD
200,HK.800896,恒生国指净股息累计韩元转换每日重置3.25%递减额外回报指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800896,False,N/A,False,,HK_MAINBOARD
201,HK.800897,恒生国指净股息韩元对冲400点递减指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800897,False,N/A,False,,HK_MAINBOARD
202,HK.800898,恒生国指ESG净股息韩元对冲40点递减指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800898,False,N/A,False,,HK_MAINBOARD
203,HK.800899,恒指1.2倍杠杆韩元转换每月重置额外回报指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800899,False,N/A,False,,HK_MAINBOARD
204,HK.800900,恒生国指1.2倍杠杆韩元转换每月重置额外回报指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800900,False,N/A,False,,HK_MAINBOARD
205,HK.800901,恒生港股通高持股50指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800901,False,N/A,False,,HK_MAINBOARD
206,HK.800902,恒生国指ESG韩元对冲指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800902,False,N/A,False,,HK_MAINBOARD
207,HK.800913,恒指ESG增强指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800913,False,N/A,False,,HK_MAINBOARD
208,HK.800914,恒指ESG增强精选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800914,False,N/A,False,,HK_MAINBOARD
209,HK.800915,恒指低碳指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800915,False,N/A,False,,HK_MAINBOARD
210,HK.800916,恒生气候变化 1.5°C 目标指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800916,False,N/A,False,,HK_MAINBOARD
211,HK.800917,恒生国指ESG增强指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800917,False,N/A,False,,HK_MAINBOARD
212,HK.800918,恒生可持续发展企业基准指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800918,False,N/A,False,,HK_MAINBOARD
213,HK.800919,恒生可持续发展企业指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800919,False,N/A,False,,HK_MAINBOARD
214,HK.800920,恒生ESG50指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800920,False,N/A,False,,HK_MAINBOARD
215,HK.800934,恒生中国(香港上市)100指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800934,False,N/A,False,,HK_MAINBOARD
216,HK.800935,恒生中国(香港上市)25指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800935,False,N/A,False,,HK_MAINBOARD
